SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
517536,ONWARD TECHN,B ,Q,97.35,97.35,91.85,93.50,93.50,95.90,187,22499,2087250.00,
517544,CENTUM ELEC ,B ,Q,562.80,562.80,538.10,554.30,556.45,549.40,146,2089,1141774.00,
517546,ALFA TRANSFO,X ,Q,29.05,30.95,29.00,29.00,29.00,29.75,10,1201,35534.00,
517548,STARLITE COM,X ,Q,55.00,57.00,54.25,54.75,54.50,54.90,133,26535,1456152.00,
517554,NHCFOODS    ,X ,Q,14.50,15.30,14.50,14.95,15.10,14.65,63,14917,220200.00,
517556,PVP VENT LTD,B ,Q,5.85,5.95,5.71,5.71,5.71,6.01,72,74240,426157.00,
517562,TRIGYN TECH ,B ,Q,137.00,137.00,132.30,135.60,135.60,132.75,131,11585,1561636.00,
517569,KEI INDUST. ,B ,Q,365.00,371.75,346.00,357.00,358.80,361.00,731,26111,9255788.00,
517571,IMPPOWERS   ,B ,Q,100.00,100.00,96.35,98.85,98.85,99.60,9,515,50249.00,
518011,KEERTHI     ,XT,Q,123.00,133.95,122.25,130.80,130.80,127.95,11,2183,274544.00,
518029,GUJ.SIDH.CEM,T ,Q,30.00,30.30,28.70,30.10,30.10,29.50,53,11246,328403.00,
518091,ANJANI PORTL,B ,Q,180.00,182.50,174.00,181.35,181.90,182.00,40,2226,395142.00,
519003,MODINATURAL ,X ,Q,110.55,119.95,106.00,112.30,119.95,117.00,59,5509,611344.00,
519091,TASTY BITE  ,B ,Q,7596.60,7720.00,7449.95,7648.65,7598.00,7635.70,103,293,2224041.00,
519097,RITESH INTER,XT,Q,8.33,8.33,8.33,8.33,8.33,8.17,6,1470,12245.00,
519105,AVT NATURAL ,B ,Q,38.55,39.30,37.80,37.95,37.95,38.45,168,37265,1423829.00,
519126,HIND.FOODS  ,XT,Q,252.80,279.40,252.80,279.40,279.40,266.10,96,9104,2460333.00,
519136,NAHAR INDUST,B ,Q,78.75,80.00,75.80,79.15,76.60,77.00,102,19082,1487133.00,
519152,VADILAL ENT ,XT,Q,952.00,952.00,951.00,951.00,951.00,999.00,16,2619,2493269.00,
519156,VADILAL IND ,B ,Q,910.55,926.00,890.00,900.05,900.05,908.80,175,1904,1718355.00,
519183,ADF FOODS LT,B ,Q,228.00,229.00,218.50,221.05,218.50,226.50,266,9542,2140980.00,
519216,AJANTA SOYA ,X ,Q,49.50,51.50,49.00,49.20,49.00,49.40,20,1206,59477.00,
519248,JVL AGRO    ,B ,Q,24.15,24.95,23.70,24.45,24.45,23.95,253,50003,1208602.00,
519260,SANWARIA    ,B ,Q,17.95,18.15,16.95,16.95,16.95,17.80,1175,1471104,25047481.00,
519285,TARAI FOODS ,XT,Q,5.98,5.98,5.50,5.97,5.98,5.70,14,1008,5921.00,
519287,MODERN DAIRI,ST,Q,8.39,8.60,8.38,8.56,8.60,8.82,25,5441,45969.00,
519295,BAMBINO AGRO,XT,Q,244.85,245.00,234.85,242.70,242.70,235.45,21,1238,300372.00,
519299,PRIME INDS. ,Z ,Q,1.28,1.29,1.28,1.29,1.29,1.27,2,100,128.00,
519307,VIKAS WSP   ,X ,Q,14.20,15.00,13.85,13.95,13.95,14.55,466,305191,4286092.00,
519359,POONA DAL   ,X ,Q,59.95,59.95,55.50,58.75,58.75,57.30,20,536,30727.00,
519367,TRANSGL.FOOD,X ,Q,6.30,6.30,6.30,6.30,6.30,6.30,1,2,12.00,
519383,ANIK INDS   ,B ,Q,34.55,36.50,34.00,35.30,35.30,35.75,26,4217,148496.00,
519421,KSE LIMITED ,XT,Q,2450.00,2450.00,2356.00,2362.70,2356.00,2436.35,55,554,1321770.00,
519457,VIRAT CRANE ,X ,Q,55.20,57.40,55.10,55.75,55.75,55.20,53,13927,785176.00,
519475,CHORDIA FOOD,XT,Q,139.70,148.50,139.65,148.50,148.50,144.70,5,152,22299.00,
519491,OCEAN AGRO  ,X ,Q,22.00,23.55,22.00,23.55,23.55,22.45,2,151,3554.00,
519532,ASIAN TEA   ,X ,Q,16.00,16.00,15.10,15.15,15.10,15.00,16,320,4876.00,
519552,HERITGFOOD  ,B ,Q,680.00,690.25,651.00,686.05,689.00,670.95,93,987,672794.00,
519560,NEHA INTER. ,SS,Q,7.00,7.00,6.31,6.88,6.98,6.72,49,10056,68796.00,
519566,SIMRAN FARMS,XT,Q,141.00,144.90,137.25,143.90,143.95,144.45,34,2023,282195.00,
519570,LAKSHMI OVER,B ,Q,23.15,23.15,21.70,21.75,21.75,22.80,177,36814,807737.00,
519588,DFM FOODS   ,B ,Q,1603.05,1687.95,1500.00,1645.20,1663.05,1553.05,33,167,266653.00,
519600,CCL PRODUCTS,B ,Q,294.55,296.45,292.15,293.90,293.45,294.45,95,4238,1248270.00,
519602,KELLTONTEC  ,B ,Q,112.05,115.00,111.50,112.05,112.05,113.25,47,9120,1024900.00,
520008,RICO AUTO   ,B ,Q,72.00,74.10,68.00,70.10,70.10,72.50,517,86800,6174943.00,
520021,OMAX AUTOS. ,T ,Q,160.00,164.10,155.00,159.15,159.00,156.65,104,7751,1239193.00,
520043,MUNJAL SHOWA,B ,Q,216.00,220.15,215.00,217.45,216.00,216.00,169,5403,1174048.00,
520051,JAMNA AUTO  ,B ,Q,77.75,78.15,75.30,77.00,77.00,76.80,872,180833,13830916.00,
520056,SUNDAR.CLAY ,B ,Q,4725.50,4760.00,4644.50,4715.10,4760.00,4724.45,26,36,169019.00,
520057,SONA KOYO ST,B ,Q,104.25,108.00,103.50,107.20,108.00,105.45,178,24919,2630050.00,
520059,MUNAUTO     ,B ,Q,72.85,73.80,70.50,72.30,72.75,72.00,150,10294,736463.00,
520066,JAYBH.MARUTI,B ,Q,464.00,468.75,450.00,459.00,459.00,463.05,266,6187,2859185.00,
520073,RACLGEAR    ,X ,Q,61.10,64.20,61.10,63.75,63.75,61.65,84,14242,895927.00,
520075,SAMKRG PIST.,X ,Q,290.00,292.50,280.00,284.25,284.25,289.85,136,8127,2316028.00,
520077,AMTEK AUTO  ,B ,Q,23.80,23.80,23.80,23.80,23.80,22.70,153,45584,1084899.00,
520086,SICAL LOG   ,B ,Q,218.05,218.05,208.20,213.95,212.50,215.45,121,3803,804906.00,
520111,RATNAMNI MET,B ,Q,910.00,928.95,904.50,915.60,915.00,915.20,255,1699,1545439.00,
520113,VESUVIUS IND,B ,Q,1310.45,1310.45,1288.10,1291.05,1288.50,1300.45,33,535,693705.00,
520119,AUTOMOTIVE S,B ,Q,73.80,74.80,71.00,73.90,73.90,74.70,58,11969,854123.00,
520123,ABC INDIA   ,X ,Q,91.30,94.90,91.30,93.50,92.60,93.60,19,693,64711.00,
520127,BALURGHAT TE,XT,Q,5.29,5.30,5.29,5.29,5.29,5.56,7,1268,6709.00,
520151,SHREY SH LOG,B ,Q,542.00,542.00,520.05,532.45,538.95,541.20,52,419,221520.00,
520155,STARLOG     ,X ,Q,51.05,53.00,50.95,50.95,50.95,53.60,13,2165,110444.00,
521005,INDOVATION  ,XT,Q,13.54,13.54,13.54,13.54,13.54,12.90,2,26,352.00,
521014,EUROTEX IND ,B ,Q,33.00,34.60,31.05,33.85,33.85,33.00,30,84517,2634549.00,
521016,INDO COUNT  ,A ,Q,93.40,94.40,91.50,93.15,92.00,91.75,624,188727,17472592.00,
521018,MARAL OVERS ,B ,Q,32.30,34.55,31.70,32.10,32.00,33.55,73,7991,259933.00,
521030,NAKODA      ,T ,Q,0.39,0.40,0.39,0.40,0.40,0.39,12,4027,1572.00,
521034,SOMA TEXTILE,B ,Q,12.50,12.87,12.04,12.62,12.62,12.40,14,6666,83569.00,
521054,KAKATIYA TEX,XT,Q,2.40,2.40,2.40,2.40,2.40,2.50,1,200,480.00,
521064,TRIDENT     ,A ,Q,67.65,68.45,65.20,66.80,66.65,67.70,583,66614,4437784.00,
521070,ALOK INDS.  ,T ,Q,3.03,3.03,2.89,2.96,2.96,2.94,194,381526,1124685.00,
521082,SPENTEX INDS,T ,Q,4.92,5.25,4.92,5.07,5.10,5.15,12,6490,33072.00,
521097,AMARJOTHI SP,X ,Q,141.00,141.35,136.00,137.25,137.25,137.50,73,6673,932827.00,
521105,OLYMPIA IND.,XT,Q,150.30,155.00,150.30,150.95,150.30,158.20,11,493,75965.00,
521109,NAGREEKA EXP,B ,Q,33.20,36.40,33.20,33.85,33.45,34.80,19,3221,109087.00,
521113,SUDITI IND. ,XT,Q,69.50,69.50,66.50,68.90,68.90,69.50,23,2739,183359.00,
521131,SBFL        ,X ,Q,9.22,9.22,9.22,9.22,9.22,9.70,2,400,3688.00,
521149,PRIME URBAN ,X ,Q,15.60,15.60,14.60,14.95,14.95,16.00,52,40732,610492.00,
521151,DHANLXMI FAB,X ,Q,30.50,30.50,30.50,30.50,30.50,32.00,2,107,3263.00,
521163,ZODIAC CLOTH,B ,Q,176.00,179.50,170.00,176.15,176.15,174.75,198,8458,1482687.00,
521167,FRONT BUSS  ,X ,Q,8.58,9.40,8.58,8.73,8.73,9.03,55,49636,431516.00,
521180,SUPER SPIN. ,B ,Q,12.40,12.40,11.99,12.05,12.00,12.62,104,38595,465129.00,
521182,SEASONS FUR.,X ,Q,7.43,7.43,7.43,7.43,7.43,7.09,1,11,81.00,
521194,SIL INVEST  ,B ,Q,409.20,409.20,388.65,400.50,405.00,409.10,87,3377,1331911.00,
521200,SURYLAK.COTT,B ,Q,74.70,75.30,72.25,73.50,73.50,75.50,31,4629,344009.00,
521206,SAMTEX FASH.,X ,Q,3.95,4.24,3.95,3.98,3.98,3.94,20,14447,57318.00,
521216,DHAN ROTO SP,XT,Q,50.35,52.00,50.35,50.40,50.50,52.95,11,957,48378.00,
521220,DAMOINDUS   ,B ,Q,142.15,142.25,133.10,135.90,135.50,137.10,227,11252,1533354.00,
521226,UNI ROYAL IN,X ,Q,10.35,10.35,10.20,10.20,10.20,10.66,3,700,7155.00,
521238,KDL         ,XT,Q,18.00,18.00,18.00,18.00,18.00,18.85,1,50,900.00,
521240,SAMBANDAM SP,X ,Q,131.00,140.85,130.00,140.85,140.85,135.00,14,595,80330.00,
521242,KANDAGIRI SP,X ,Q,33.80,36.45,33.80,35.95,35.95,37.35,14,170,5902.00,
521248,KITEX GARMEN,B ,Q,251.55,252.00,242.00,245.20,244.00,242.00,151,3782,930410.00,
522001,CRANEX LTD. ,X ,Q,20.70,20.70,19.80,20.05,20.05,20.70,8,2474,49679.00,
522004,BATLIBOI LTD,XT,Q,24.90,26.40,24.30,25.55,25.55,25.55,99,29748,741497.00,
522005,AUSTIN ENGG.,XT,Q,87.00,87.00,79.70,80.40,83.00,83.05,23,1595,128188.00,
522014,UNITED DRILL,Z ,Q,261.45,261.45,237.25,259.95,259.95,249.10,6,122,30154.00,
522017,FLUIDOMAT   ,X ,Q,177.10,177.10,171.75,175.00,175.00,174.20,28,822,143491.00,
522029,WINDSOR MACH,B ,Q,109.90,109.90,105.25,107.50,107.50,108.05,144,30481,3293372.00,
522034,SHANTHI GEAR,B ,Q,137.75,137.90,134.00,134.80,135.00,136.10,44,1137,154027.00,
522064,HONDA SIEL  ,B ,Q,1425.10,1425.10,1370.10,1403.05,1403.05,1380.45,85,863,1204138.00,
522073,HITECHGEAR  ,B ,Q,418.00,418.00,395.00,410.25,417.95,419.95,108,2224,902329.00,
522074,ELGI EQUIP  ,B ,Q,288.00,295.90,283.00,285.50,283.65,289.50,138,2706,775803.00,
522101,KILBURN ENGG,X ,Q,74.50,76.20,73.50,74.15,74.10,74.75,100,22365,1662533.00,
522105,BIRLA PRETEC,X ,Q,6.72,7.22,6.71,7.07,7.00,6.91,23,9701,68076.00,
522108,YUKEN INDIA ,X ,Q,4251.00,4300.00,4152.50,4235.45,4235.00,4269.85,352,18578,78337263.00,
522113,TIMKEN (I)  ,B ,Q,743.55,772.10,711.00,763.35,763.35,741.55,189,1067,785187.00,
522122,VOITH PAPER ,XT,Q,752.60,780.00,750.00,750.00,750.00,759.75,19,517,390852.00,
522134,ARTSON ENG  ,X ,Q,80.00,82.75,76.10,77.30,77.30,76.45,117,13512,1047802.00,
522152,SOLITAIR MC ,X ,Q,78.00,80.65,76.25,78.45,78.45,78.60,60,3571,277108.00,
522163,DIAMONPOWER ,B ,Q,13.00,13.00,12.15,12.27,12.27,12.87,167,54502,671808.00,
522165,INDSIL HYD  ,X ,Q,189.90,189.90,181.10,182.70,182.00,184.80,74,7422,1365045.00,
522183,ITL INDUSTRS,X ,Q,277.00,277.00,252.00,262.40,260.00,262.10,119,4359,1135689.00,
522195,FRONTIER SPR,X ,Q,170.00,175.95,145.10,152.35,152.35,171.65,318,34096,5386427.00,
522205,PRAJ IND.LTD,A ,Q,82.55,83.00,78.60,80.85,80.85,82.30,791,122628,9886870.00,
522207,RASANDIK ENG,XT,Q,230.65,230.85,217.00,229.95,230.85,219.90,190,41800,9513104.00,
522209,YOGI SUNGWON,XT,Q,2.11,2.18,2.11,2.11,2.11,2.22,4,1201,2534.00,
522215,SWISS GLASS ,X ,Q,165.65,175.40,160.00,167.95,167.95,165.65,68,2781,460635.00,
522217,GUJ APOIND  ,B ,Q,215.00,215.00,207.05,212.70,212.05,215.70,68,9988,2103291.00,
522229,TANEJA AERO.,X ,Q,51.90,53.20,49.80,51.10,51.10,51.75,183,44090,2247777.00,
522231,CONART ENG. ,X ,Q,40.00,42.00,38.70,40.00,40.00,39.80,15,606,24438.00,
522241,M.M.FORGINGS,B ,Q,1055.00,1085.00,1050.00,1070.50,1085.00,1052.65,40,399,421686.00,
522249,MAYUR UNIQ. ,B ,Q,498.00,520.00,498.00,518.10,516.90,495.40,569,452482,230380248.00,
522251,CENLUB INDUS,X ,Q,51.20,53.65,47.10,49.50,49.50,50.45,33,1150,56552.00,
522257,RAJOO ENGIN.,XT,Q,50.05,52.90,48.15,49.95,49.95,50.65,364,79508,3960556.00,
522261,DOLPHIN OFF.,B ,Q,81.00,81.15,75.80,77.50,77.50,81.45,353,28586,2227656.00,
522263,JMC PROJECTS,B ,Q,562.95,571.95,555.95,568.30,568.30,559.90,126,1420,802730.00,
522267,VEEJAY LAKSH,X ,Q,52.00,53.55,50.00,50.00,50.00,51.00,7,900,47089.00,
522275,GET&D       ,A ,Q,395.60,398.60,384.10,387.55,387.55,391.65,256,7990,3111985.00,
522281,RAM RAT.WIRE,X ,Q,174.95,174.95,159.00,168.40,168.10,169.25,97,9404,1565131.00,
522285,JAY NECO IND,B ,Q,10.01,10.08,9.43,9.83,9.80,9.92,152,106220,1026260.00,
522287,KALPA.POWER ,B ,Q,463.35,468.60,452.15,461.65,461.65,460.85,273,6010,2774829.00,
522292,CHANDNI TE  ,X ,Q,39.00,42.60,38.60,42.60,42.60,40.60,67,32044,1342382.00,
522294,T & I GLOBAL,X ,Q,77.70,80.00,72.90,73.90,73.90,77.50,79,7147,534947.00,
522295,CONTROL PRNT,B ,Q,446.40,449.85,431.00,432.95,432.95,439.20,127,7352,3187408.00,
522650,BEMCO HYDRAU,XT,Q,190.00,194.95,179.55,179.55,179.55,188.65,23,598,111577.00,
523007,ANSAL BUILD.,X ,Q,78.00,79.50,76.05,79.50,79.50,80.25,17,4320,336762.00,
523011,WEIZMANN LTD,B ,Q,42.25,44.00,42.25,43.85,43.00,44.40,11,534,23095.00,
523019,B.N.RATHI SE,X ,Q,38.50,40.00,37.25,39.50,39.50,38.20,16,777,30287.00,
523021,RISHITECH   ,X ,Q,68.85,68.85,65.95,67.00,67.00,67.95,27,3486,231281.00,
523023,SINCLAIR HOT,X ,Q,403.75,403.75,387.00,396.65,396.65,387.95,185,11665,4576368.00,
523025,SAFARI IND. ,X ,Q,533.10,540.00,530.00,530.90,530.00,530.05,84,2235,1190564.00,
523100,COSMO FERR. ,X ,Q,24.10,24.20,23.75,24.20,24.20,25.00,22,1924,46128.00,
523116,SANCO TRANS ,X ,Q,234.70,257.40,234.70,253.60,257.40,246.90,7,66,15559.00,
523120,ADOR MULTI. ,X ,Q,30.90,30.90,30.90,30.90,30.90,29.45,6,812,25090.00,
523127,EIH ASSO.HOT,B ,Q,520.50,560.00,516.00,543.75,545.90,517.75,689,8844,4754312.00,
523144,MEDI CAPS   ,X ,Q,24.50,24.50,23.50,23.95,23.50,23.80,15,1650,39591.00,
523160,MORGAN CRU  ,XT,Q,1021.05,1050.00,1021.05,1033.70,1040.00,1043.80,25,394,404395.00,
523204,ABAN OFFSHO ,A ,Q,160.00,160.85,155.30,156.45,156.45,159.10,1595,136825,21533647.00,
523207,KOKUYOCMLN  ,B ,Q,113.80,114.75,109.00,113.25,113.25,112.30,108,12131,1355478.00,
523229,BHARAT SEATS,X ,Q,183.00,184.75,175.00,182.35,183.15,178.45,338,21846,3919361.00,
523232,CONT.PETRO  ,XT,Q,37.50,37.50,34.00,37.50,37.50,35.75,8,701,26284.00,
523248,MACHINO PLAS,X ,Q,228.00,228.05,225.00,228.05,228.05,236.00,9,197,44615.00,
523260,PEARL POLYME,T ,Q,28.00,28.00,26.80,26.80,26.80,28.00,2,202,5653.00,
523261,VENKEY'S (I),B ,Q,3935.00,3977.85,3782.60,3827.35,3827.35,3871.80,3269,26043,100426466.00,
523269,ADVANI HOTEL,B ,Q,59.90,59.90,57.05,57.10,57.10,58.85,21,3410,196178.00,
523277,G.V.FILMS   ,X ,Q,0.77,0.80,0.70,0.73,0.73,0.77,132,320596,233715.00,
523283,SUPER HOUSE ,B ,Q,147.60,151.60,145.00,147.50,147.60,145.70,139,5717,847560.00,
523289,RAMA VISION ,XT,Q,18.90,18.90,18.90,18.90,18.90,18.90,1,500,9450.00,
523301,TCPL PACK   ,B ,Q,601.00,620.00,601.00,608.90,609.00,604.80,9,1661,1011788.00,
523319,BALMER LAWRI,B ,Q,225.80,225.80,219.45,223.95,223.95,222.50,181,8010,1782292.00,
523323,KOVAI MEDI. ,XT,Q,1250.05,1279.00,1250.05,1258.05,1261.00,1257.30,22,445,558734.00,
523329,ELDECO HOUS.,X ,Q,1870.00,1954.90,1861.00,1950.00,1950.00,1910.90,100,1201,2305822.00,
523367,DCMSHRIRAM  ,B ,Q,539.25,539.25,514.00,525.95,530.05,534.30,517,12706,6652344.00,
523369,DCM SHR.IND ,X ,Q,222.00,223.00,201.50,212.95,212.50,223.80,271,20952,4437195.00,
523371,MAWANA SUGAR,B ,Q,50.25,50.25,45.00,46.45,46.45,49.65,413,70486,3270468.00,
523373,MINI DIAMOND,XT,Q,9.42,9.43,9.42,9.42,9.42,9.61,5,685,6453.00,
523384,MAH.RAS.APEX,T ,Q,148.00,155.00,148.00,154.40,155.00,148.70,27,4193,634723.00,
523385,NILKAMAL L  ,A ,Q,1640.00,1673.95,1627.10,1665.55,1665.50,1634.55,285,2013,3324238.00,
523387,TRITON CORP.,ST,Q,0.34,0.34,0.34,0.34,0.34,0.33,4,2100,714.00,
523391,NAHAR POLY  ,B ,Q,56.80,63.60,55.15,59.85,59.85,56.45,480,34357,2067708.00,
523395,3M INDIA LTD,B ,Q,20698.35,20698.35,20109.60,20302.20,20302.20,20453.65,112,188,3821672.00,
523398,JCHAC       ,B ,Q,2300.00,2399.00,2271.80,2345.35,2345.35,2281.80,134,531,1228170.00,
523405,JM FINANCIAL,A ,Q,131.60,134.50,121.85,133.35,133.55,131.75,1551,158989,20542109.00,
523411,ADCINDIA    ,X ,Q,223.25,242.90,215.20,218.85,218.85,223.75,29,1336,302282.00,
523419,TAMIL.TELE. ,T ,Q,2.90,2.90,2.78,2.90,2.90,2.77,4,166,466.00,
523445,REL INDL INF,B ,Q,434.00,436.60,423.50,432.95,432.95,430.20,2432,99458,42847935.00,
523457,LINDEINDIA  ,A ,Q,490.05,490.05,475.55,482.45,480.70,489.50,63,1204,582143.00,
523465,IND.BANK HSG,XT,Q,45.80,45.80,41.80,41.80,41.80,43.95,10,1015,42467.00,
523467,JAIMATA GLAS,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,10,1308,248.00,
523475,LOTUS CHOC  ,XT,Q,52.50,52.50,49.00,51.45,51.95,50.00,14,1940,98554.00,
523483,PACIFIC IND.,X ,Q,146.05,150.00,143.50,150.00,150.00,155.85,10,295,43009.00,
523489,CMM HOSPITAL,XT,Q,22.60,23.50,22.60,22.60,22.60,23.05,14,1289,29954.00,
523519,UNI OFF AUTO,XT,Q,2.55,2.55,2.55,2.55,2.55,2.67,1,50,127.00,
523523,RAINBOW PAP.,T ,Q,2.66,2.90,2.66,2.85,2.69,2.80,30,28949,79932.00,
523537,APM INDUS.  ,X ,Q,57.10,57.80,55.60,56.30,56.30,56.70,68,7956,447267.00,
523539,PRECISION WR,B ,Q,298.95,302.15,283.60,296.00,298.90,297.15,1169,23556,6898027.00,
523550,KRYPTON IND ,X ,Q,10.74,10.75,10.74,10.75,10.75,11.30,4,1111,11942.00,
523558,NETWORK LTD.,XT,Q,5.20,5.20,5.20,5.20,5.20,5.00,1,10,52.00,
523566,MARTIN BURN ,X ,Q,42.50,42.95,42.40,42.45,42.45,43.00,49,20772,890025.00,
523574,FEL         ,B ,Q,37.75,38.25,35.60,36.65,36.70,37.45,325,66029,2416245.00,
523586,IND.TONERS  ,X ,Q,230.85,241.00,224.05,228.40,227.00,230.80,247,10090,2328409.00,
523592,JENSON &NICH,T ,Q,2.65,2.65,2.65,2.65,2.65,2.78,12,4500,11925.00,
523594,KUNSTSTOFFE ,XT,Q,40.85,40.85,39.25,39.60,39.25,40.85,25,16836,678604.00,
523598,SHIPP.CORPN ,A ,Q,65.70,66.55,63.25,64.30,64.30,65.80,1416,141953,9147116.00,
523606,SIKA INTER. ,XT,Q,160.05,165.00,160.05,164.85,164.85,162.00,5,195,31961.00,
523610,ITI LTD.    ,B ,Q,110.70,120.00,107.00,114.40,114.40,110.30,3144,397263,45311963.00,
523618,DREDGING COR,B ,Q,667.05,676.95,654.10,661.25,661.25,664.80,1400,60209,39928456.00,
523620,PHARMASIA   ,XT,Q,39.05,39.05,39.05,39.05,39.05,39.80,12,80,3124.00,
523628,PODDAR      ,B ,Q,1132.10,1160.00,1130.00,1155.55,1155.00,1167.90,7,34,38690.00,
523630,NATIONAL FER,B ,Q,57.05,57.10,54.50,56.35,56.45,56.40,677,88968,4984784.00,
523638,IP RINGS LTD,X ,Q,166.00,169.00,162.00,166.40,166.40,164.25,66,4192,690723.00,
523642,PI INDUS.LTD,A ,Q,854.45,880.00,835.25,856.60,880.00,854.45,377,6969,5940619.00,
523648,PLASTIBLEND ,B ,Q,199.00,200.65,194.85,196.10,194.85,195.30,102,7774,1542448.00,
523650,REDEX PROTEC,XT,Q,6.65,6.65,6.65,6.65,6.65,7.00,1,500,3325.00,
523660,WATERBASE   ,X ,Q,279.00,285.90,260.55,275.00,275.00,276.75,3606,223800,60825517.00,
523672,FLEX FOODS  ,X ,Q,120.20,126.45,116.00,119.55,119.55,120.95,236,17640,2102298.00,
523676,GOLKUNDA DIA,XT,Q,21.00,21.00,21.00,21.00,21.00,20.45,4,1924,40404.00,
523694,APCOTEX IND ,B ,Q,498.60,505.00,486.10,504.55,504.50,495.30,200,4439,2199548.00,
523696,FORTIS MLR  ,X ,Q,62.40,63.25,60.75,61.55,61.55,61.65,74,6891,424153.00,
523704,MASTEK LTD  ,B ,Q,507.00,519.50,495.00,511.95,511.95,501.05,2590,100810,51382780.00,
523708,EIMCO ELECON,B ,Q,459.00,459.00,437.00,445.30,445.00,441.40,42,670,297183.00,
523710,SAYAJI HOTEL,XT,Q,275.10,275.10,275.10,275.10,275.10,262.00,4,1500,412650.00,
523716,ASHIANA HOU ,B ,Q,165.80,165.90,161.75,162.55,162.80,163.40,167,4648,756400.00,
523722,SVAM SOFTWAR,XT,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,51,40.00,
523724,VIJAY SHA.BU,B ,Q,18.50,18.50,17.15,17.55,17.25,18.20,176,34958,617521.00,
523736,DPL         ,B ,Q,142.75,142.80,135.25,139.50,139.00,137.45,148,16732,2324183.00,
523754,EPC INDUS.  ,X ,Q,148.00,148.70,141.00,141.75,141.75,146.45,579,93686,13403827.00,
523756,SREIINFRA   ,A ,Q,78.00,79.95,76.80,78.50,78.30,79.00,609,90739,7107462.00,
523768,GUJ.BOROSIL ,X ,Q,97.15,100.50,93.60,93.95,93.95,98.40,347,69205,6624726.00,
523792,MAZDA LTD   ,B ,Q,375.00,380.00,364.95,366.80,366.80,367.75,88,2134,790525.00,
523796,VICEROY HOTE,B ,Q,14.55,14.55,13.90,14.25,14.25,14.45,96,20416,289642.00,
523828,MENON BEAR. ,B ,Q,98.50,101.00,95.20,99.05,99.30,98.20,108,7065,694030.00,
523838,SIMPLX INFRA,B ,Q,554.70,566.55,542.05,561.60,560.00,555.70,61,406,225431.00,
523840,INN.TECH.PAC,X ,Q,79.80,79.80,75.05,75.30,75.05,76.70,273,39906,3044113.00,
523842,SUPER TANNER,ST,Q,5.60,5.60,5.60,5.60,5.60,5.35,1,50,280.00,
523850,AXTEL INDUS.,X ,Q,94.00,102.40,91.00,96.30,95.25,96.85,35,5551,534739.00,
523878,TOTAL EXPORT,XT,Q,1.28,1.30,1.28,1.28,1.30,1.30,3,2700,3468.00,
523890,DS.KULKARNI ,T ,Q,16.30,16.30,16.25,16.25,16.25,17.10,14,2714,44107.00,
524000,MAGMA FIN   ,B ,Q,151.80,154.65,148.75,152.35,152.35,150.15,142,5947,901594.00,
524013,HIND.FLUROCA,XT,Q,10.40,10.50,10.40,10.50,10.50,10.90,5,16025,168160.00,
524019,KINGFA      ,T ,Q,970.00,970.00,917.00,922.60,917.00,951.05,74,1612,1498990.00,
524037,RAMA PHOSPH ,X ,Q,89.00,92.90,83.15,85.75,85.00,85.15,28,1437,123988.00,
524051,POLYPLEX    ,B ,Q,523.00,523.00,491.85,510.05,510.05,499.15,143,52039,26086731.00,
524075,ALBERT DAVID,T ,Q,355.10,362.00,355.00,362.00,362.00,363.75,12,1059,378001.00,
524080,HAR.LEATHER ,XT,Q,42.00,42.00,41.55,42.00,42.00,43.70,5,2612,108753.00,
524084,MONSANTO (I),A ,Q,2573.00,2601.05,2538.05,2598.15,2598.15,2574.20,95,1108,2875133.00,
524091,ACRYCIL LTD.,X ,Q,515.05,530.00,515.00,520.00,518.15,519.90,39,20534,10676379.00,
524109,KABRA EXTR  ,B ,Q,125.90,125.90,122.15,123.60,123.75,122.05,56,3958,489623.00,
524129,VINYL CHEM  ,B ,Q,103.90,109.90,103.35,107.85,108.90,101.35,441,36412,3885065.00,
524136,PEE CEE COSM,X ,Q,172.70,172.70,162.10,162.60,162.60,165.35,15,558,92200.00,
524164,IOL CHEM PH ,B ,Q,74.80,74.80,70.45,71.65,71.65,72.00,251,46131,3296300.00,
524174,KESAR PETRO ,X ,Q,40.30,41.40,39.70,40.25,40.25,40.15,826,315482,12686637.00,
524200,VINATI ORG. ,B ,Q,800.00,809.40,786.00,792.15,787.10,795.90,131,3845,3061394.00,
524202,LACTOSE(I)  ,XT,Q,110.10,110.10,106.40,106.50,106.50,112.00,26,1231,132613.00,
524204,TEESTA AGRO ,XT,Q,34.80,34.80,34.80,34.80,34.80,34.30,3,112,3897.00,
524208,AARTI INDUST,B ,Q,1152.00,1167.00,1150.00,1162.35,1160.05,1150.95,454,3315,3830893.00,
524210,PENTOKEY ORG,XT,Q,15.00,15.00,15.00,15.00,15.00,14.35,1,1,15.00,
524212,WANBURY LTD ,T ,Q,36.25,37.00,35.00,35.30,36.35,36.35,31,3325,117758.00,
524218,RESONANCE   ,X ,Q,32.85,32.85,31.00,31.70,32.00,31.65,38,2384,75859.00,
524226,GUJ AMB EXP ,B ,Q,252.00,257.50,247.00,248.50,248.50,250.70,437,31343,7900429.00,
